8,2022-09-09 06:06:20+00:00,years prime ministers queen extraordinary woman and remarkable liferest peace queen elizabeth queenelizabethil queenelizabeth ripqueenelizabeth british chennai india
9,2022-09-09 03:40:29+00:00,feel very sad she left one remarkable human being maybe the best example service god and country the world has ever seen rip queen elizabethqueenelizabeth rest peace
10,2022-09-09 02:59:05+00:00,indian rip queen
11,2022-09-09 00:24:49+00:00,rest peace pray
12,2022-09-09 00:24:29+00:00,rest peace pray
13,2022-09-09 00:24:18+00:00,rest peace pray
14,2022-09-08 21:36:12+00:00,queen elizabeth has died aged elizabeth queenelizabeth rest peace shes dead
15,2022-09-08 20:36:29+00:00,rest peacequeen elizabeth the uks longestserving monarch has died balmoral aged after reigning for yearselizabethii queenelizabethii queenelizabeth balmoral thephotohub
16,2022-09-08 20:31:33+00:00,our deepest condolences the demise our beloved queen may her soul rest peace
17,2022-09-08 19:14:48+00:00,rip queenelizabethlooks like there can only one liz charge the
18,2022-09-08 18:44:25+00:00,rest peace heaven mamlots love from chennai queenelizabeth
19,2022-09-08 18:15:22+00:00,london bridge has fallen broken heartpeaceful end the longest era queenelizabeth forever may she rip
20,2022-09-08 18:10:37+00:00,rip queen rose
21,2022-09-08 18:09:12+00:00,rip queen elizabeth the longest living monarch british history princess sending big hug the ukers flag for united kingdom queenelizabeth
22,2022-09-08 18:08:34+00:00,decades prime ministers queen her majesty queen elizabeth restinpeacequeenelizabeth
23,2022-09-08 18:07:47+00:00,death can wait want see king kohli score the centuryindvsafg queenelizabeth queen indiancricketteam viratkohli kholi
24,2022-09-08 18:01:31+00:00,decades prime ministers queen her majesty queen elizabeth end erathe world has lost icon and inspiring historic figure queenelizabeth elizabethii elizabeth queen scotland india tamilnadu chennai subash
25,2022-09-08 17:57:50+00:00,sad news death queen elizabeth photo from when had the honour her official photographer when she visited india chennai india
26,2022-09-08 17:56:41+00:00,queen elizabeth has died the age queen elizabeth who inherited the throne from her father george had reigned the monarch since may her soul rest peacequeenelizabeth hermajesty londonbridge unitedkingdom
27,2022-09-08 17:54:24+00:00,his age bro rip
28,2022-09-08 17:49:50+00:00,god could save the queen only for this longqueenelizabeth rest peace shanti
29,2022-09-08 17:43:23+00:00,queenelizabeth much memories thinking about her rest peace queen
30,2022-09-08 17:42:14+00:00,the queen died peacefully balmoral this afternoonps london bridge has fallen down queenelizabeth rip
31,2022-09-08 17:41:38+00:00,rip queen crown
32,2022-09-08 17:37:12+00:00,may her soul rest peaceplace worship
33,2022-09-08 17:34:44+00:00,rest peace queenelizabeth
34,2022-09-08 10:03:09+00:00,great shot captured giving homage his fatherspecial crime reporter drbarbara thyab alimost the vvips seated cushioned floors were those who were lucky escape deathdr barbara thyab ali special crime reporter bta
35,2022-09-08 01:24:10+00:00,has one among ashchahalbishnoi spinners incl axar help controlled over rate allows best fielding restrictions final overs play deepak chahar for bumrah arshdeep for death pandyachahar can chip final keep dravid out team selection
0,2022-09-09 23:51:10+00:00,twenty twenty four govt more rip bjp let narendramodi take courage forget padayatra forget mingling amp conversing with people let him just one press conference
1,2022-09-09 16:09:25+00:00,just kingcharles iii holds first audience with liztruss
2,2022-09-09 14:08:35+00:00,why sex trafficker criminal brat krk using bots for promoting his son through death hoax ssr more than bots
3,2022-09-09 12:09:34+00:00,god save the king after years queenelizabeth kingcharles
4,2022-09-09 09:25:33+00:00,goas curlies restaurant linked sonali phogat death being razed ndtvdeath hoax
5,2022-09-09 08:37:08+00:00,wishing rip okay but crying emoji and heartbreak emoji over deiemoji modifier fitzpatrick type male sign think before you post
6,2022-09-09 07:33:52+00:00,thug lifeindiaengland
7,2022-09-09 05:50:05+00:00,queenelizabeth death end her longest reigning monarch who cares when like many wanted know about jewels her crown sceptres specially the worlds largest diamond kohinoor stolen from india cullinan diamond from south africawill return back
8,2022-09-09 04:44:35+00:00,rest peace queenelizabeth you will remembered the world huge loss the world
9,2022-09-09 04:19:36+00:00,her absence like the sky spread over everythingmy deepest sympathies with the royal family
10,2022-09-09 04:13:08+00:00,part the generation born the really dont know how react should react all pass funny jokes monarchy this the funny peoples whatsapp status its mix anant chaturthi viserjan greetings and pics the queen with rip message
11,2022-09-09 04:11:15+00:00,headlines both india and england are same todayking back
12,2022-09-09 03:20:48+00:00,dont try divert attention people why htv allowed between orr causing death son answer from authority what type govt you guys are running cctv camera please answer
13,2022-09-08 20:13:40+00:00,rip her majesty
14,2022-09-08 20:09:27+00:00,liz truss has called king charles and informed him the government will meet tomorrow queenelizabeth queen elizabeth rest peace queenelizabeth
15,2022-09-08 18:50:23+00:00,rest peace queen crown
16,2022-09-08 18:30:05+00:00,condolences the family may her soul rip
17,2022-09-08 18:14:33+00:00,the last will queen was return back kohinoor india back kohinoor queenelizabeth restinpeace rest peace
18,2022-09-08 17:58:25+00:00,queen elizabeth passed away the age she was britains longest reigning monarchmay her soul rest peace pray
19,2022-09-08 17:57:01+00:00,rest peace pray
20,2022-09-08 17:54:26+00:00,certainties life birth death rahul masterclass innings after his team gets knocked outklrahul
21,2022-09-08 17:53:12+00:00,hero her people not quite that the people the british colonies she oversaw the brutal supression independence movements also calling for the end apartheid graceful hugely respected monarch rest peace roi est mort vive roi
22,2022-09-08 17:47:21+00:00,having seen many presidents and prime ministers queen finally departs though may just figure head she saw the world from unique position ripqueenelizabeth
23,2022-09-08 17:47:00+00:00,very sad news may soul rest peace omshanthi
24,2022-09-08 17:46:53+00:00,may his soul rest peacequeenelizabethripqueenelizabeth
25,2022-09-08 17:44:48+00:00,sad the passing her majesty queen elizabethii rip and condolences the royal family
26,2022-09-08 17:41:18+00:00,rip queen folded hands light skin tone queenelizabeth queen elizabeth royalfamily
27,2022-09-08 17:36:29+00:00,rest peace queenelizabeth broken heart
28,2022-09-08 17:36:24+00:00,queen died now play the pawn until becomes queen also rip lizzy
29,2022-09-08 17:35:48+00:00,rest peace
30,2022-09-08 17:35:41+00:00,may she rip how come the logo still red for bbcwas not supposed black her passing per operation london bridge
31,2022-09-08 17:34:25+00:00,rest peace elizabeth queenelizabeth
32,2022-09-08 16:41:34+00:00,superb need shami backwe are lacking death bowlersplease guru correct team selection maadu
33,2022-09-08 15:23:17+00:00,when you stop your death hoax movies
34,2022-09-08 15:14:42+00:00,stupid death hoax movie movie camera
35,2022-09-08 10:40:11+00:00,cheiro from england his book written the later half the century great saint will take birth amp will bring new civilization with revolution knowledge that will spread the entire worldsantrampaljiincarnationdayiphonepro godnightthursday
36,2022-09-08 01:17:27+00:00,thanks nitingadkari masterstrokebengaluru team will rip left right and center for oncoming automobile seat belt within bengaluru though our speed less than kmhhowever arent rich that anyone would care die highway stuck out tongue closed eyes
0,2022-09-09 22:26:01+00:00,the way paul doing looks more trying rip off and fed and george doing like dotting father sending his kid graduation ceremony the other two are normal
1,2022-09-09 22:21:23+00:00,thats the irony always feel its too much nuisance rather than honour when you declare holiday mark persons death the best tribute learn from them and the work
2,2022-09-09 17:15:57+00:00,the new sworn charles the king his public address expressed his deep rooted emotion towards the church england graciously expressed his religious feelings
3,2022-09-09 16:20:24+00:00,the end royal era rest power queen elizabeth queenelizabeth queen india londonbridge queenelizabethii queenelizabethiimemorial london restinpeace elizabethii balmoralcastle royalfamily britishroyalfamily trending ripqueenelizabeth rip windsor
4,2022-09-09 16:12:35+00:00,this poem someone named olwen howard the best thing have read today about queenelizabeth death hope many more are coming tried write one but couldnt not sure written the same person who posted this there isnt name the end
5,2022-09-09 14:48:31+00:00,swifties dont prove that their queentaylor swift extremely talented her music speaks for herself btw rest peace queenqueen elizabeth
6,2022-09-09 14:26:48+00:00,every time think king charles mind adds spaniel woman facepalming light skin tone queenelizabeth restinpeace kingcharles royalfamily england
7,2022-09-09 14:02:04+00:00,the called biggest club england reduced begging haaland join them when they already have the goat lol joy
8,2022-09-09 10:27:42+00:00,ironically azadi amrit mahatshob amp mourning over queens death england same picture
9,2022-09-09 09:02:19+00:00,day state mourning september announced india mark respect mourn the death queenelizabethii
10,2022-09-09 06:55:50+00:00,rip queen elizabeth with her demise silent player twentieth century world history also goes working with prine ministers from churchill liz truss ascending throne when stalin truman mao tse tung and nehruji ruled ussr usa china and india respectively
11,2022-09-09 06:10:03+00:00,ripqueen woman with great power strength that refined monarchy for decadesit with great sadness mourn today the passing her majesty the queenmay her soul restinpeace queenelizabeth queenelizabethii
12,2022-09-09 05:16:34+00:00,okaythis selfie shit becoming too crazy now people will taking selfies mark persons death now can nobody live without phone and taking picture now does everything has documented this way
13,2022-09-09 05:12:53+00:00,you practice untouchability this modern worldthen you may queen britainbut you cannot queen heart like princess dianaanyway rest peace
14,2022-09-09 04:28:21+00:00,that was the whole essence itwish people stop doing memes now theres basic dignity and respect life and death
15,2022-09-09 04:26:39+00:00,rip queenelizabeth the last traditional queen modern history has gone forever noone from the current lot true blue royalist
16,2022-09-09 02:09:48+00:00,rip queen black heart
17,2022-09-09 02:06:35+00:00,rip queen black heart
18,2022-09-09 01:49:49+00:00,mythvsfactsant rampal maharajbrahmavishnumaheswara immortal fact page devi bhagavata purana has evidence that lord shiva himself told his mother adishakti that brahma vishnu mahesh are born and our tirovabha also means death
19,2022-09-09 01:16:37+00:00,rest peace her majesty pray
20,2022-09-09 00:45:27+00:00,the end era the longest reigning british monarch has left for her heavenly abodei express deepest condolences the british royal family and the people the united kingdom the passing her majesty queen elizabeth iiqueenelizabeth rip iwm
21,2022-09-08 21:14:36+00:00,elezebeth never publicly acknowledgedapologized for her royal fam actions plundering india via east india comp causing bengal femine building concentrationcamps kenya suppressing the mau mau uprising kenya and yet see some people wish her soul rip strange
22,2022-09-08 21:09:30+00:00,biden you know the late queen didnt apologise for heinous crime committed british soldiers the head church england archbishop canterbury justin welby said was ashamed and sorry for the impact the crime committed jallianwala bagh
23,2022-09-08 20:59:21+00:00,biden you know the late queen didnt apologise for heinous crime committed british soldiersin unprecedented gesture the head church england archbishop canterbury justin welby said sorryfor the jallianwala massacre
24,2022-09-08 20:17:43+00:00,rest peace queenelizabethii
25,2022-09-08 20:17:06+00:00,rest peace queenelizabethii
26,2022-09-08 20:16:40+00:00,rest peace queenelizabethii
27,2022-09-08 20:00:53+00:00,the end royal era rest power queen elizabeth queenelizabethii queenelizabeth balmoral unitedkingdom london queenelisabeth england royal rip britishroyalfamily queen elizabethii india britishqueen britishmonarchy britain commonwealthnation share
28,2022-09-08 19:52:18+00:00,rest peace elizabeth
29,2022-09-08 19:51:46+00:00,the end era the longest reigning british monarch has left for her heavenly abodei express deepest condolences the british royal family and the people the united kingdom the passing her majesty queen elizabeth iiqueenelizabeth queen
30,2022-09-08 19:33:30+00:00,the death icon queen elizabeth had reign that spanned pms began with churchill born and ended with liz truss born years later truly the end era
31,2022-09-08 19:12:53+00:00,feeling speechless over the passing queenelizabeth pensivetoday said goodbye the great ladyqueenelizabethshe was remarkable woman who did extraordinary thingsmay his soul rest peace prayqueenelizabeth rainhaelizabeth
32,2022-09-08 18:51:23+00:00,queen elizabeth who was under medical supervision passed away the age buckingham palace said thursdayqueen elizabeth rest peace queenelizabeth queenelizabethii queenelisabeth trending
33,2022-09-08 18:51:09+00:00,rest peace queenelizabeth speaking about the queen favourite teas grant revealed that the queen enjoys herassam teadarjeeling tea her earl grey the traditional way made with tea leaves teapot and poured into fine bone china teacups
34,2022-09-08 18:48:27+00:00,mourned around the globewhy earth should mourn the death english monarch wasnt our queen thanks netaji amp his fellow freedom fighterswe will make polite noises course
35,2022-09-08 18:43:54+00:00,deeply saddened the death dedicated and lovely queen queen elizabeth served both her people and her country for yearsshe will greatly missed all people around the worldrest peaceemoji modifier fitzpatrick type her majesty queenelizabethii londonbridgehasfallen
36,2022-09-08 18:35:04+00:00,bigbreaking condolences the people and the royal family the passing away her majesty queen elizabeth she had long and glorious reign serving her country with utmost commitment and dignity
37,2022-09-08 18:33:37+00:00,decades prime ministers queen her majesty queen elizabeth the longest serving monarch gone condolences the people and the royal family pic indias first left and present right with queenelizabeth
38,2022-09-08 18:32:28+00:00,rip her majesty the queen
39,2022-09-08 18:29:14+00:00,rest peacefully yourmajesty ripgstk
40,2022-09-08 18:22:52+00:00,charles will the king following the death his motherwho charles his younger son harry says his father racistcharles was seen hobnobbing with overseas criminalshe sold few prestigious titles such characters dirty person
41,2022-09-08 18:19:31+00:00,are deeply saddened learn the passing her majesty queen elizabeth the longestreigning british monarch who meant much many people the united kingdom and right around the world
42,2022-09-08 18:12:24+00:00,winston churchill delivered moving address when welcomed the elizabethan age when his majesty king george died now speech upon the death queen elizabeth will compared churchill speech truss speech ends with god save the king
43,2022-09-08 18:11:14+00:00,very sad news rip rip
44,2022-09-08 18:07:14+00:00,rest peace your magesty crown queenelizabeth
45,2022-09-08 18:03:41+00:00,rest peace her majesty the queen prayrip queenelizabethii queenelizabeth hermajesty
46,2022-09-08 17:43:41+00:00,longest serving monarch rip
47,2022-09-08 17:37:10+00:00,rest peace
48,2022-09-08 17:35:55+00:00,rest peace
49,2022-09-08 17:35:34+00:00,queen elizabeth has died buckingham palace announces queen buckinghampalace greatbritain elizabeth balmoralcastle rip
50,2022-09-08 17:35:12+00:00,rest peace queen grey exclamation
51,2022-09-08 17:00:41+00:00,may her departed soul rest peace grey exclamation
52,2022-09-08 16:33:24+00:00,bhuvi did well initially first spells but not death over bowler did not bowl death overs ipl well out nowhere rohit started bowling him and are out poor decision making the reason drop catches all are secondary
53,2022-09-08 16:23:47+00:00,some leader raise eyebrows for autocracy one leader leading the entire nation for decades what happening england
54,2022-09-08 10:53:44+00:00,very tragic rip
55,2022-09-08 10:11:13+00:00,death call sellers
56,2022-09-08 07:43:18+00:00,egypt station one favourite mccartney albums after flaming pie coz its musical content but his painting well paul loved magrites painting amp linda bought him one magrites glasses that his wife sold after his death that grandcentralstation concert was fab
57,2022-09-08 04:10:53+00:00,santrampaljiincarnationdaynostradamus florence jean dixon and anderson from america chiero from england boriska from hungary jaigurudev from india and many others have predicted about great leader that stands completely true
58,2022-09-08 01:14:33+00:00,savioroftheworldenglands astrologer kirohas predicted book written that one person from india will bring enlightenment the whole world the second half the twentieth centuryie cegreat cyaren saint rampal maharajth september avataran diwas
0,2022-09-09 21:46:33+00:00,are they completely daft cnn watching bbc news all day today and yesterday since news the death queen elizabeth was announced tfg has not been mentioned nor shown any the footage great grip
1,2022-09-09 21:31:33+00:00,they were that close death they might have been better off home hospital dunno person shrugging light skin tonefemale signthe dramatics latelate
2,2022-09-09 20:10:32+00:00,she was and continued till the very last moment respect strong woman ripshe sat behind her desk each day attending consultation privy councils meetings with politicians ambassadors attending functions events meeting the people
3,2022-09-09 19:29:27+00:00,the artist built following for his much appreciated interpretations lowlands traditions amp sayings the triumph death depicts scenes army skeletons dragging people down hell one safe matter their status life
4,2022-09-09 17:30:38+00:00,are two different people most people the have some irish ancestry but you never hear someone from england with irish granny calling themselves irish
5,2022-09-09 17:26:29+00:00,this makes sense englands brain broken what the fuck are they talking about
6,2022-09-09 17:16:04+00:00,good jaysus bus just seen david icke tik tok here let the woman rip pissed meself laughing him years ago wogan when does the gig grift stop shapeshiftinglizardsmearse
7,2022-09-09 17:05:48+00:00,impressed 100
8,2022-09-09 16:45:15+00:00,actually use last the list dad lived england years back and remembers those signs
9,2022-09-09 16:35:11+00:00,willing bet that the queen england heard the demise poor tony theres chance that she would have thrown her chinese takeaway the bin thinking face
10,2022-09-09 16:15:27+00:00,doesnt queen annes reign the crowns were separate she was the last queen england mean year old could grasp this but youre busy sucking the yanks ill leave you thumbsup
11,2022-09-09 16:14:59+00:00,yes good article theres ton memes ridiculing her death emanating from ireland the irish love nothing more than good slaggingthough one here grieving there general air respect and sympathy for the brits may refer them the old enemy but
12,2022-09-09 15:43:55+00:00,was anne the crowns england and scotland were united during her reign the crowns were separate previous that
13,2022-09-09 15:32:53+00:00,reckon quoted something with arsenal this morning and match off was respectable and yes got something like this arsenal just for for england britain now
14,2022-09-09 15:12:23+00:00,must comforting for the royal family know that queen elizabeth reunited with her late family members her husband her second cousin and her third cousin for exampleand her other deceased relatives who aren prince philip
15,2022-09-09 15:01:39+00:00,respect for your monarchy and all that but please not force feed your grief here ireland monarchies definition are absurd rip lovely lady the queen but ireland irish people are not obliged shed crocodile tears for the british monarchy
16,2022-09-09 14:24:15+00:00,rip richard cook
17,2022-09-09 14:04:55+00:00,irish government that shouting queen england wicked come and see the way they tax got grown men shedding tears grinninggrinning
18,2022-09-09 13:41:32+00:00,remarkable lady rip elizabeth
19,2022-09-09 13:26:44+00:00,john michael wright charles demonstration power pomp amp majesty also shown just one his many mistresses barbara villiers sir peter lely
20,2022-09-09 13:26:38+00:00,royal portraiture fascinating that presents how the monarch wishes seen their subjects here charles amp iii majesty relies heavily perception amp artists have been central how the image ruler made perception can tricky
21,2022-09-09 13:21:07+00:00,many sri lankans are doing great job attracting tourists from britain insulting the queen after her death who needs enemies with such people around man facepalming
22,2022-09-09 13:12:27+00:00,absolutely disgusting statement not one word condolence love them hate them somebody has still passed away while agree with lot what this disgraceful way use what still the death human being push your political agenda shameful
23,2022-09-09 13:10:45+00:00,wed love talk you our aim always encourage openhonest conversations about death amp dying how die matters
24,2022-09-09 13:08:03+00:00,was happy invited convention centre ambassador see and listen queen elizabeth here dublin she really enjoyed her visit ireland sad see her leave rip
25,2022-09-09 13:06:30+00:00,this what sinn fin supporters ireland thought was appropriate after the death her majesty the queen mrs speaker president and you must speak publicly regarding this disrespectful behaviour irish people who support sinn fin
26,2022-09-09 12:48:14+00:00,deepest sympathies miriam markham the passing her mother jenny would also like pass our condolences all the markham family may jenny rest peace dheis raibh hanam
27,2022-09-09 12:46:56+00:00,lovely gesture from the ceann comhairle sean ofearghail has opened book condolence leinster house for members and staff sign and leave messages the death queen elizabeth was delighted sign the bookar dheis raibh hanam dlis ripflag for burundi
28,2022-09-09 12:33:31+00:00,not playing today with flags half all weekend shows respect restart tomorrow for days all wearing black ribbon caps wherever sport cannot cancelled for days even the queen would not want sport cancelled rip
29,2022-09-09 12:33:30+00:00,dirty britsthe royal family gave them the green light for this never forget
30,2022-09-09 12:14:22+00:00,the irony supporters english game who most likely vote for party that runs northern ireland for the brits celebrating old womans death where would you begin
31,2022-09-09 12:08:23+00:00,bengal famine irish faminekenyan concentration camps suppression the mau maugenocide aborigines need onmakeelizabeththelast abolishthemonarchy
32,2022-09-09 12:02:55+00:00,abolishthemonarchy and redistribute the enormous wealth
33,2022-09-09 11:39:16+00:00,jaynee glad that won doing any voiceovers regarding the royal family just said kingcharles iii out loud and comes out king charles the turd shit see evil irishtwitter irishbrogue
34,2022-09-09 11:38:18+00:00,colonialism fascinating see how some england are taking enormous offence others former amp present day british colonies who are expressing negative views the queen amp the monarchy all about symbolism something elizabeth understood
35,2022-09-09 11:38:17+00:00,tilbury was when elizabeth addressed her troops they waited defend england against the spanish armada know have the body but weak and feeble woman but have the heart and stomach king and king england too
36,2022-09-09 11:38:14+00:00,thread gender critter tries appropriate queen death spread hate then has revelation wait until she discovers that transphobia seeking dictate others bodily autonomy the ultimate colonialism when she reads elizabeth tilbury speech will blow her mind
37,2022-09-09 11:04:44+00:00,thoughts and prayers are with their mother brother family and friends today rip angels xxx tallaght
38,2022-09-09 10:47:26+00:00,kingcharles its going hard not say spaniel now
39,2022-09-09 10:42:42+00:00,recall the royal visit the long room with great fondness momentous occasion for all our deepest sympathies rest peace sparkles queenelizabethii
40,2022-09-09 10:28:49+00:00,bbc just said every french person there streak envy about the royal family
41,2022-09-09 10:07:37+00:00,understand that one should not crass the occasion death but the unrelenting glorification too much handle bro your majesty oversaw torture subjugation and exploitation countless lives give break
42,2022-09-09 09:35:58+00:00,tbf this probably nothing with the death and just people getting their hands halloween fireworks early bangers have been going off for weeks here also does this mean monkey nuts are the shops heart eyes
43,2022-09-09 09:28:31+00:00,our thoughts and solidarity with the cash and cawley families and the wider tallaght community they lay rest their beloved lisa christy and chelsea this morning may they rest peace
44,2022-09-09 09:19:29+00:00,have never blocked woman here but that idiot who blamed monarchy and the queen for the conflict between ireland and england wants take closer look the governance ireland bunch fucking monkeys the vikings came first know your history then debate heartheartheart
45,2022-09-09 09:16:43+00:00,not all clearly carefully chosen words and respectful other people views your tweet though very disrespectful both the queen politicising her death and corbyn who was simply recognising what has happened you should consider you want leave
46,2022-09-09 09:03:17+00:00,heart breaks for twink broken heart may her beauties rip blue heart
47,2022-09-09 08:50:56+00:00,absolutely heartbroken lost for words rest peace your majesty broken heart
48,2022-09-09 08:48:01+00:00,thinking you all this incredibly difficult and sad time there are words comfort express the immense grief all the family amp friends must experiencing may they rest peace
49,2022-09-09 08:32:38+00:00,what painful and difficult day hearts goes out them rip little ones hope their mam surrounded loved ones and community
50,2022-09-09 08:22:29+00:00,but his name isnt carol person shrugging light skin tonefemale signalthough king carol has old england ring
51,2022-09-09 07:45:01+00:00,what disheartening that would choose tweet opinion piece from march with holy shit over the day the queen death insulting entire nation and stirring conflict for the sake likes here what happened ireland yesterday
52,2022-09-09 07:12:43+00:00,have flights there for scotland away weeks and fucking delighted not going cos probably cringe death and still years old and wants paraplegic trying get tables kitty singing james mcclean hates the queen all weekend
53,2022-09-09 07:03:49+00:00,most definitely should free and fair election think boris fancies himself king england
54,2022-09-09 06:37:56+00:00,hillsborough diana death good friday agreement signed brexit vote
55,2022-09-09 06:14:04+00:00,thoughts today are with the family friends and wider community siblings lisa chelsea and christy who will laid rest todaylove your children all the more todayrest peace
56,2022-09-09 05:52:12+00:00,condolences you and all the people britain the death your monarch the late queen had particular affinity with horses and she loved her visit the event was honoured attend
57,2022-09-09 01:29:23+00:00,its weird how all the bigots posting about the british queens death claiming irish actually come from the youre not irish stop pretending irish and keep your jingoistic nonsense yourself dont drag ireland into because your ggg granny came from cork
58,2022-09-09 01:13:15+00:00,tonight over the and ireland mother nature crying god welcomes her majesty queenelizabethii heaven from rainbow over buckinghampalace earlier tonight the rain tonight what beautiful message from the universe thank maam for the memories amp life service
59,2022-09-09 00:53:54+00:00,can believe had find out about the queens death thru jedward twitter account
60,2022-09-09 00:53:17+00:00,appropriate and respectful gesture yes our two countries have complex history but our president higgins said have connection embodied the hundreds thousands families who have moved between our shores over the centuries may she rest peace
61,2022-09-09 00:40:26+00:00,watching all the programmes tonight this the one image that really breaks heart families around the country abided the rules whilst certain others broke them rest peace your majesty queen elizabeth ripqueenelizabeth kingcharlesiii broken heart
62,2022-09-08 23:42:32+00:00,years colonialism rule the monarchy led the death millions irish peopleirish famine irish language was banned etcafter independence the british army the name her majesty killed loads irishmen during the troubles
63,2022-09-08 23:11:00+00:00,london bridge down broken heart rest peace
64,2022-09-08 22:20:19+00:00,enjoy hell your majesty fireemoji modifier fitzpatrick type
65,2022-09-08 21:54:40+00:00,fairness despite how embarrassing the pied noir unionists the north ireland are the royal family there cross community respect for this sad occasion thumbsup
66,2022-09-08 21:45:44+00:00,always vote boy youre making total public show yourself even during this sensitive timegive your juvenile wannabe hobby day offnfor once respect someone from the great and the good world influencemay hrm qeii rest peace heavy plus sign pray
67,2022-09-08 21:42:06+00:00,the queen passed away peacefully balmoral this afternoon the royal family said statement announcing the news local time mins ago may she rip
68,2022-09-08 21:40:33+00:00,with great sadness learned the death her majesty queen elizabeth this evening after life dedicated public service her majesty will particularly remembered for her warmth dry humour amp her efforts promote peace amp reconciliation across these islands
69,2022-09-08 21:40:05+00:00,see loads tweets from people concerned the premier league will postponed due the queen deathwell bohs play derry friday brandywelland sunday boca juniors play river plate bombonerawon any football postponements argentina ireland
70,2022-09-08 21:34:57+00:00,queenelizabethdeath the perfect time abolish the monarchy the lands and palaces would huge boon for tourism and the enormous wealth the royal family big help the cost living crisis and looming recession
71,2022-09-08 21:30:25+00:00,today very sad day years since lost rich cronin one the most underrated songwriters his generation just days after his birthday wrote lfo hits summer girls and girl well songs for the jonas brothers and othersrip rich nice heart
72,2022-09-08 21:30:17+00:00,born kent myself but left england the age about cant say had any english upbringing but liked her she wasnt perfect but she was human and did her best through some crazy decades job none could total respect for her
73,2022-09-08 21:25:24+00:00,irish twitter the doldrums tonight disappointing and embarrassing respect surely due for year shift what must massively sht and unchosen vocation despite any perks rip queenelizabeth
74,2022-09-08 21:22:47+00:00,look irishwell the hoodie new england patriots one accurate
75,2022-09-08 21:22:37+00:00,well hes calling himself his majesty the king
76,2022-09-08 21:17:52+00:00,very sad day for englandcondolences
77,2022-09-08 21:16:53+00:00,may she rest peace
78,2022-09-08 21:12:52+00:00,notes goodbye englands hydrangea notes
79,2022-09-08 21:09:37+00:00,her majesty broken heart
80,2022-09-08 21:08:35+00:00,rip the queen loved your music
81,2022-09-08 21:07:21+00:00,her majesty queen elizabeth inherited and lived love for ireland from her forefathers may this continue spite the shortcomings politicians and subjectscitizens all sidesmay she rest peace heavy plus sign
82,2022-09-08 21:06:16+00:00,the queen has passed away what now you read one article read this one published back its fantastic piece journalism what likely happen nextlondon bridge down the secret plan for the days after the queen death
83,2022-09-08 21:04:56+00:00,england are gonna milk this now fuck sake
84,2022-09-08 20:45:53+00:00,wonder charles will take different regnal name hell become king charles there hasnt been king john ages just saying kingjohn kingcharles
85,2022-09-08 20:44:40+00:00,rest peace your majesty
86,2022-09-08 20:41:57+00:00,paddington meant death
87,2022-09-08 20:40:17+00:00,rest peace lizzie you would loved have heard paramore new studio album
88,2022-09-08 20:35:45+00:00,mourn the death queen elizabeth iishe died the age may her soul rest peace pray
89,2022-09-08 20:35:37+00:00,apologies britain has been changing monarch for thousand years but these days the monarchy economic and political power very limited the chances affecting sterling are not zero but the bank england for example has substantially more power move the pound
90,2022-09-08 20:29:29+00:00,watch all the meghan haters now blame meghan queenelizabeth death now they make about meghan and then blame her saying shes attention seeking joyjoy
91,2022-09-08 20:19:22+00:00,rip she was class act when she visited country
92,2022-09-08 20:12:49+00:00,farewell lilibet broken heart the one and only her majesty the queen queenelizabeth black heart
93,2022-09-08 20:11:19+00:00,rip bozo
94,2022-09-08 20:07:08+00:00,more the death britain queen elizabeth with amp london balmoral amp reaction dublin too
95,2022-09-08 20:02:16+00:00,rest peace
96,2022-09-08 19:50:11+00:00,extremely saddened the death her majesty queen elizabeth the monarch for the past years has died aged may she rest peace
97,2022-09-08 19:47:22+00:00,wait til the gender critters see the english bar council being woke changing pronouns with the death the queen they are longer queen counsels they are now king counsels given these extremists habit constantly being court they have suck wink
98,2022-09-08 19:39:35+00:00,will miss her steadfast grace will miss you your majesty queen elizabeth
99,2022-09-08 19:36:20+00:00,rip deepest condolences
100,2022-09-08 19:28:41+00:00,have learnt with sadness the death victor robinsonvictor joined old wesley number years ago and was huge supporter the club old wesley extends its sympathies victor wife rosemary son mark daughter kate amp the rest his family
101,2022-09-08 19:26:49+00:00,upon the sad passing her majesty elizabeth all notes and coins bearing her image are longer legal tender please return all your now defunct currency box british virgin islands mark your envelope cash for trash
102,2022-09-08 19:12:19+00:00,the end the day remember she was someones mother rip queenelizabeth
103,2022-09-08 19:11:08+00:00,dfk amp ireland express our deepest sympathies for the passing her majesty queen elizabeth her dedication the united kingdom great britain and northern ireland and her other realms and territories unparalleled and thank her for her service
104,2022-09-08 19:09:01+00:00,deepest condolences king charles the royalfamily the government amp the british people the loss queen elizabeththe queens reign was long important amp admired around the world her duty amp public service were evident end erarip
105,2022-09-08 19:07:21+00:00,not nice tweet she was his grandmother family mourning rip
106,2022-09-08 19:06:29+00:00,queen elizabeth rip
107,2022-09-08 19:04:57+00:00,sad day for the people britain and the common wealth admired queen elizabeth and her life serviceher visit the republic ireland was hugely historical and for manyit cemented the peace process between our countriesmay she rest peace queenelizabeth
108,2022-09-08 19:00:41+00:00,her majesty the queen
109,2022-09-08 18:59:44+00:00,asking irishman his thoughts about the queen englands death like asking ukrainian there thoughts about putin died prepare yourself shushing face eire
